id,left,top,right,bottom,a_elev_m,a_dem_m,a_celev_m,a_ss_m,a_crh100_m,a_crh095_m,a_crh090_m,a_crh085_m,a_crh080_m,a_crh075_m,a_crh070_m,a_crh065_m,a_crh060_m,a_crh055_m,a_crh050_m,a_crh045_m,a_crh040_m,a_crh035_m,a_crh030_m,a_crh025_m,a_crh020_m,a_crh015_m,a_crh010_m,a_crh005_m,a_crh000_m,a_mfrac_m,a_rv_m,a_cv_m,a_fhd_m,a_pai_m,a_gap_m,a_pavd01_m,a_pavd02_m,a_pavd03_m,a_pavd04_m,a_pavd05_m,a_pavd06_m,a_pavd07_m,a_rg_m,a_rxrtrn_m,b_elev_m,b_dem_m,b_celev_m,b_ss_m,b_crh100_m,b_crh095_m,b_crh090_m,b_crh085_m,b_crh080_m,b_crh075_m,b_crh070_m,b_crh065_m,b_crh060_m,b_crh055_m,b_crh050_m,b_crh045_m,b_crh040_m,b_crh035_m,b_crh030_m,b_crh025_m,b_crh020_m,b_crh015_m,b_crh010_m,b_crh005_m,b_crh000_m,b_mfrac_m,b_rv_m,b_cv_m,b_fhd_m,b_pai_m,b_gap_m,b_pavd01_m,b_pavd02_m,b_pavd03_m,b_pavd04_m,b_pavd05_m,b_pavd06_m,b_pavd07_m,b_rg_m,b_rxrtrn_m,gedi_both,a_gedi_num,b_gedi_num,isburnt,iscontrol
58,336684.336,436078.1276,337184.336,435578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.098491,221.425095,231.245245,27.63157,17.141818,13.644545,12.218182,11.264545,10.43,9.690909,8.998182,8.329091,7.721818,7.110909,6.508182,5.872727,5.217273,4.526364,3.785455,2.981818,2.042727,0.932727,-0.582727,-2.714546,-6.807273,0.37911,6727.519798,0.581991,2.603339,2.377191,0.417823,0.130891,0.15576,0.147816,0.077327,0.024151,0.004633,0.000306,3624.537226,411991.9666,0,,11,0,0
59,336684.336,435578.1276,337184.336,435078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.343056,176.614357,184.568924,27.640623,15.2225,11.5875,9.835,8.715,7.9275,7.2725,6.67,6.1,5.5475,4.97,4.34,3.64,2.91,2.15,1.4,0.64,-0.215,-1.0725,-2.0475,-3.695,-8.3825,0.916286,6681.779419,0.489544,2.527229,1.548518,0.510293,0.105976,0.12596,0.09808,0.028862,0.003784,0.00003,0,5330.791504,412043.0698,0,,4,0,0
60,336684.336,435078.1276,337184.336,434578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.324121,272.247538,288.880486,27.634279,15.55125,12.48625,11.37875,10.58,9.905,9.29125,8.71,8.145,7.59375,7.02125,6.4275,5.795,5.0775,4.27125,3.35125,2.37875,1.3325,0.0975,-1.43,-3.59875,-7.915,0.86669,7916.085022,0.557487,2.448638,2.044367,0.442327,0.109281,0.141103,0.131411,0.061553,0.018386,0.00178,0,4253.19622,411938.2805,0,,8,0,0
61,336684.336,434578.1276,337184.336,434078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
62,336684.336,434078.1276,337184.336,433578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
63,336684.336,433578.1276,337184.336,433078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
64,336684.336,433078.1276,337184.336,432578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
65,336684.336,432578.1276,337184.336,432078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
83,337184.336,444078.1276,337684.336,443578.1276,197.806403,205.229019,211.985676,27.601199,14.174286,11.527143,9.237143,7.717143,6.44,5.084286,4.121429,3.337143,2.642857,2.02,1.382857,0.791429,0.242857,-0.315714,-0.865714,-1.404286,-1.958571,-2.542857,-3.224286,-4.052857,-5.32,0.374016,1325.500521,0.23293,2.134175,0.612169,0.766798,0.044444,0.040564,0.031866,0.018393,0.007109,0.00224,0,3837.732527,422585.3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,0,0
84,337184.336,443578.1276,337684.336,443078.1276,192.801439,200.504129,208.581618,27.606678,15.775294,11.682353,8.724118,6.648235,5.133529,4.094118,3.274706,2.578824,1.962353,1.418235,0.896471,0.396471,-0.106471,-0.62,-1.153529,-1.723529,-2.354118,-3.06,-3.874118,-4.955882,-6.934118,0.33828,1867.201789,0.182582,2.421665,0.47183,0.817354,0.032729,0.034899,0.027057,0.011811,0.003758,0.000469,0,7395.373682,422611.5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,,0,0
85,337184.336,443078.1276,337684.336,442578.1276,166.958909,170.504166,182.425951,27.608794,15.4625,12.495417,10.82625,9.424167,8.105417,6.941667,5.943333,5.0475,4.23125,3.422083,2.650417,1.92375,1.196667,0.5375,-0.107917,-0.76375,-1.429583,-2.131667,-2.929583,-3.941667,-5.625417,0.534947,2824.868282,0.291177,2.474535,0.766752,0.708727,0.039529,0.044331,0.045616,0.031286,0.011171,0.001021,0.000086,4142.060974,422311.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,,0,0
86,337184.336,442578.1276,337684.336,442078.1276,121.471455,130.043677,136.020963,27.615098,14.544,11.816,10.406,9.172,7.762,6.484,5.6,4.88,4.22,3.582,2.96,2.436,1.928,1.438,0.944,0.4,-0.214,-0.898,-1.616,-2.522,-4.226,0.413866,3899.041162,0.393197,2.521294,1.148546,0.606728,0.072014,0.085242,0.077873,0.029612,0.000975,0,0,4662.831396,422575.4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,0,0
87,337184.336,442078.1276,337684.336,441578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
88,337184.336,441578.1276,337684.336,441078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
89,337184.336,441078.1276,337684.336,440578.1276,142.578438,146.917921,158.998263,27.619064,16.414286,13.214286,11.262857,9.737143,8.512857,7.501429,6.657143,5.911429,5.242857,4.585714,3.928571,3.251429,2.565714,1.894286,1.2,0.478571,-0.325714,-1.265714,-2.441429,-3.884286,-5.918571,0.103001,3039.1267,0.376174,2.588147,1.296247,0.623629,0.066907,0.08783,0.079962,0.038081,0.016147,0.003688,0.000036,4201.465541,421702.7446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,,0,0
90,337184.336,440578.1276,337684.336,440078.1276,183.633679,186.31636,198.882498,27.619709,15.244762,12.421429,11.181428,10.244762,9.465714,8.761428,8.092857,7.440476,6.804762,6.154762,5.499524,4.818571,4.095238,3.306667,2.47,1.597143,0.667619,-0.391905,-1.691429,-3.467143,-6.422381,0.209518,4836.673314,0.500946,2.264523,1.969491,0.498499,0.104245,0.132409,0.127611,0.062363,0.017034,0.001995,0,3852.269207,422868.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,0,0
91,337184.336,440078.1276,337684.336,439578.1276,238.750097,245.963438,257.038058,27.62363,18.282778,15.222222,13.755,12.718333,11.823889,11.006111,10.251667,9.520556,8.795556,8.074444,7.357778,6.601111,5.822222,5.001667,4.115,3.172222,2.197778,1.069444,-0.328333,-2.202222,-5.455556,0.237471,5721.212247,0.642746,2.598553,2.538317,0.356709,0.141936,0.172538,0.156786,0.076448,0.025906,0.004772,0.000098,2406.889976,422560.811,285.681122,285.225562,304.433119,27.626872,18.748571,16.655714,15.19,14.028572,13.067143,12.191428,11.45,10.754286,10.098571,9.444286,8.808571,8.147143,7.462857,6.73,5.928571,5.184286,4.382857,3.301429,1.888571,0.025714,-2.342857,0.465864,3516.392229,0.836768,2.730283,3.838461,0.162926,0.265736,0.285569,0.226655,0.096302,0.024323,0.001975,0,467.972024,411940.7809,1,18,7,0,0
92,337184.336,439578.1276,337684.336,439078.1276,238.458467,252.003522,256.546841,27.627773,18.082308,15.17,13.741539,12.598461,11.543077,10.573077,9.726923,8.903846,8.061538,7.174615,6.343077,5.551538,4.803077,4.026154,3.241538,2.386154,1.422308,0.334615,-0.898462,-2.496154,-5.341538,0.366407,4940.948909,0.601721,2.686758,2.127885,0.397294,0.136785,0.146763,0.12205,0.061496,0.022271,0.004454,0,2378.186317,423394.0495,206.734616,217.249323,227.595737,27.620056,20.858,18.227999,16.78,15.674,14.662,13.74,12.796,11.664,10.25,9.132,8.378,7.678,7.022,6.346,5.634,4.804,3.844,2.714,1.218,-0.638,-3.232,0.41628,3779.03457,0.791782,2.8059,3.305321,0.207928,0.220916,0.22464,0.184278,0.095614,0.034558,0.010278,0.001238,658.544696,412017.2119,1,13,5,0,0
93,337184.336,439078.1276,337684.336,438578.1276,158.345963,156.487251,181.330391,27.623362,22.98,19.47,17.525,16.215,15.315,14.455,13.62,12.885,12.215,11.505,10.78,10.01,9.19,8.31,7.32,6.315,5.23,3.94,2.185,-0.395,-5.265,0.508817,7563.954346,0.817057,2.899445,3.747685,0.180735,0.191641,0.228873,0.216458,0.133028,0.059935,0.012114,0.001801,1117.18869,422575.6612,156.790259,167.550841,176.707808,27.628432,19.911667,17.175833,15.699167,14.4875,13.545,12.658333,11.868333,11.1475,10.443333,9.7175,9.0225,8.37,7.685,6.9025,5.9375,4.770833,3.475833,2.07,0.509167,-1.2325,-3.8925,0.317112,3591.503469,0.656364,2.773694,2.799079,0.343393,0.148016,0.156426,0.144617,0.103946,0.058606,0.019536,0.002677,1417.504512,412068.9038,1,2,12,0,0
94,337184.336,438578.1276,337684.336,438078.1276,113.393478,150.303528,162.912766,27.625784,49.509998,45.849998,43.759998,41.700001,40.02,38.68,37.48,36.25,34.75,33,31.43,29.67,27.73,25.889999,24.059999,21.07,14.68,7.02,2.5,0,-2.05,0.521213,5867.700684,0.855807,3.283539,3.895019,0.14188,0.078628,0.081912,0.071371,0.05747,0.078986,0.107551,0.107991,646.770569,422594.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0
95,337184.336,438078.1276,337684.336,437578.1276,134.700944,141.036193,153.527037,27.633533,18.82125,15.5175,14.065,12.83,11.85375,11.16375,10.5525,9.97125,9.40125,8.82125,8.2225,7.58,6.87875,6.1175,5.2725,4.27625,3.2275,2.06625,0.56125,-1.91875,-6.96125,0.493171,6153.467636,0.649365,2.706373,2.614256,0.349114,0.115765,0.158631,0.169284,0.092901,0.032913,0.009494,0.000946,2483.473969,422806.7973,138.810359,145.941655,155.37826,27.627111,16.563333,14.313333,13.353333,12.693333,12.106667,11.533333,10.956667,10.416667,9.91,9.396667,8.85,8.246667,7.573333,6.876667,6.073333,5.213333,4.09,2.743333,1.23,-0.47,-3.276667,0.936951,3637.145426,0.819171,2.651828,3.467814,0.180427,0.209736,0.261467,0.235111,0.085314,0.006802,0,0,528.951375,412133.1842,1,8,3,0,0
96,337184.336,437578.1276,337684.336,437078.1276,172.315359,176.613817,190.592264,27.636848,18.270909,15.727273,14.214546,13.131818,12.322727,11.545455,10.789091,10,9.227273,8.507273,7.79,7.066364,6.306364,5.461818,4.562727,3.569091,2.564545,1.550909,0.262727,-1.418182,-3.897273,0.099778,3159.240911,0.688899,2.715525,2.80645,0.31098,0.177266,0.19011,0.170285,0.08817,0.021727,0.002365,0,1642.89437,423913.2434,184.282202,185.983652,198.3694,27.639304,14.08375,11.73125,10.57,9.77125,9.09625,8.4725,7.88375,7.33,6.80125,6.285,5.7675,5.235,4.685,4.085,3.42,2.6525,1.79125,0.6825,-0.64875,-2.32125,-4.715,0.862557,2706.057346,0.578551,2.421919,2.344556,0.421157,0.151364,0.181326,0.153938,0.053129,0.004836,0,0,1595.735489,412094.8945,1,11,8,0,0
97,337184.336,437078.1276,337684.336,436578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.037099,268.727132,285.362671,27.632249,17.323333,14.226666,12.376667,10.803333,9.656666,8.583333,7.45,6.523333,5.726667,4.9,3.976667,3.066667,2.18,1.356667,0.62,-0.106667,-0.91,-1.93,-3.203333,-5.176667,-8.456667,0.808828,2265.916463,0.404478,2.71118,1.04849,0.595318,0.060173,0.069176,0.065817,0.035404,0.008945,0.000269,0,2228.395671,412007.3776,0,,3,0,0
98,337184.336,436578.1276,337684.336,436078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.495109,274.796262,281.940871,27.643223,17.44,13.83,12.157273,11.002727,10.133636,9.413636,8.762727,8.16,7.547273,6.936364,6.286364,5.616364,4.906364,4.133636,3.255455,2.261818,1.131818,-0.250909,-1.889091,-4.041818,-8.003636,0.10638,6190.347021,0.530062,2.541413,2.129411,0.469768,0.115025,0.143356,0.132077,0.063029,0.022544,0.006555,0.000808,4158.96435,411942.0587,0,,11,0,0
99,337184.336,436078.1276,337684.336,435578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.460444,198.579956,213.508255,27.653819,22.04,18.833333,17.513333,16.323333,15.363333,14.553333,13.776667,13.026667,12.266667,11.506667,10.73,9.92,9.083333,8.286667,7.446667,6.473333,5.25,3.853333,2.17,-0.26,-4.703333,0.019608,10306.71159,0.830539,2.874648,3.84488,0.169183,0.19171,0.23993,0.232015,0.129167,0.055809,0.015391,0.000809,1489.885295,412015.0412,0,,3,0,0
100,337184.336,435578.1276,337684.336,435078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.131126,195.203415,209.502274,27.651171,13.365,9.245,7.56,6.475,5.8,5.295,4.865,4.435,4.04,3.63,3.215,2.77,2.285,1.74,1.2,0.58,-0.17,-1.135,-2.315,-4.245,-9.005,0.498946,4964.414429,0.381782,2.417266,1.127828,0.618091,0.077786,0.097824,0.073536,0.014959,0.000353,0,0,5963.090576,412018.8649,0,,2,0,0
101,337184.336,435078.1276,337684.336,434578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.514404,259.388611,277.533569,27.658475,24.015,19.8925,18.2375,17.235,16.4675,15.7725,15.13,14.4875,13.8325,13.1625,12.4575,11.69,10.82,9.9025,8.89,7.7475,6.305,4.6375,2.665,0.1225,-4.9775,0.263396,10463.98926,0.816416,2.935033,4.057022,0.183429,0.169859,0.215077,0.234041,0.171696,0.085349,0.01893,0.001383,1594.652023,411897.5444,0,,4,0,0
102,337184.336,434578.1276,337684.336,434078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.766252,289.226736,305.435254,27.658003,19.665,16.573,15.107,14.163,13.345,12.55,11.82,11.089,10.345,9.586,8.829,8.032,7.214,6.351,5.416,4.397,3.31,2.064,0.524,-1.663,-5.295,0.310219,5439.41227,0.69618,2.613295,3.115171,0.303701,0.173198,0.195403,0.179622,0.106071,0.04404,0.010043,0.001256,2447.374884,413889.3899,0,,10,0,0
103,337184.336,434078.1276,337684.336,433578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
104,337184.336,433578.1276,337684.336,433078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
105,337184.336,433078.1276,337684.336,432578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
106,337184.336,432578.1276,337684.336,432078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
124,337684.336,444078.1276,338184.336,443578.1276,145.032181,152.42298,162.232635,27.624914,17.194,13.93,12.288,10.774,9.38,8.236,7.374,6.776,6.29,5.838,5.404,4.974,4.532,4.046,3.492,2.796,1.752,0.308,-1.04,-2.53,-4.976,0.210358,5826.900342,0.453031,2.673152,1.785562,0.546786,0.067408,0.083623,0.130295,0.094933,0.014557,0,0,6017.586414,421551.8118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,0,0
125,337684.336,443578.1276,338184.336,443078.1276,128.932902,139.165456,144.752925,27.621794,15.813333,12.193333,9.573333,8.41,7.723333,7.223333,6.786667,6.413333,6.023333,5.663333,5.293333,4.903333,4.493333,4.03,3.533333,2.993333,2.406667,1.71,0.74,-0.806667,-3.066667,0.344924,4759.225197,0.506652,2.241294,2.460612,0.493198,0.150896,0.159192,0.154074,0.080865,0.013073,0.00519,0.003466,1841.833364,422419.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,0,0
126,337684.336,443078.1276,338184.336,442578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
127,337684.336,442578.1276,338184.336,442078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
128,337684.336,442078.1276,338184.336,441578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
129,337684.336,441578.1276,338184.336,441078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
130,337684.336,441078.1276,338184.336,440578.1276,157.409355,162.27795,175.781849,27.640109,18.3675,15.725,13.995,12.675,11.4575,10.3325,9.245,8.31,7.5425,6.8575,6.185,5.5275,4.8475,4.135,3.3875,2.5825,1.5825,0.4475,-0.7575,-2.0125,-3.4325,0.216304,2282.343536,0.563613,2.732593,2.100496,0.43624,0.100481,0.137444,0.140483,0.071327,0.019326,0.001279,0,1477.297966,424106.5334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,0,0
131,337684.336,440578.1276,338184.336,440078.1276,192.164872,210.238221,211.70176,27.635566,19.533077,16.323077,14.514615,13.218462,12.146923,11.225385,10.399231,9.587692,8.778462,7.951539,7.098462,6.214615,5.254615,4.15,2.955385,1.805385,0.630769,-0.643846,-2.125385,-3.855385,-6.383077,0.191324,4504.844758,0.520401,2.661179,1.941628,0.479187,0.089805,0.108264,0.115317,0.076451,0.032189,0.009324,0.001752,2947.845543,421662.9793,254.271951,262.47821,270.832394,27.640708,16.556,14.368,13.074,11.978,11.072,10.292,9.552,8.864,8.218,7.596,6.982,6.34,5.724,5.112,4.46,3.65,2.774,1.798,0.486,-1.226,-3.344,0.565032,3324.558936,0.720452,2.630034,2.966229,0.279284,0.19113,0.229826,0.192659,0.066797,0.008398,0,0,879.838715,411975.2668,1,13,5,0,0
132,337684.336,440078.1276,338184.336,439578.1276,292.828208,297.438595,310.203032,27.637482,17.369524,14.34,13.012381,12.051428,11.262381,10.558571,9.901429,9.264286,8.623333,7.978571,7.298095,6.602381,5.864762,5.090476,4.270476,3.414286,2.456191,1.338095,-0.006667,-1.915238,-5.305238,0.350694,6007.126948,0.661722,2.556234,2.791363,0.337476,0.182098,0.200459,0.166186,0.075215,0.021593,0.003378,0.000224,2183.653537,422881.3063,301.836838,301.707408,317.309992,27.634334,15.468333,13.065,11.755,10.881667,10.176667,9.528333,8.931667,8.366667,7.826667,7.305,6.768333,6.225,5.618333,4.963333,4.216667,3.416667,2.538333,1.536667,0.381667,-1.108333,-3.303333,0.51958,3342.938456,0.67244,2.546164,2.868785,0.327314,0.19724,0.21932,0.178988,0.066906,0.00927,0.000653,0,1102.983521,411928.3713,1,21,6,0,0
133,337684.336,439578.1276,338184.336,439078.1276,204.707531,215.216286,225.579879,27.642833,20.868125,17.771875,16.275,15.085625,14.03375,13.086875,12.228125,11.41125,10.5975,9.76125,8.889375,8.04125,7.176875,6.278125,5.306875,4.235,3.044375,1.584375,0.018125,-1.955,-5.72125,0.320433,6360.111439,0.697725,2.798786,2.889466,0.301224,0.146473,0.177928,0.177608,0.101867,0.035946,0.008847,0.002034,1913.723232,422730.9049,182.708921,191.499265,203.819676,27.642556,21.104546,18.763637,17.230909,15.982727,14.978182,14.083637,13.234546,12.354546,11.481818,10.567273,9.737273,8.930909,8.062727,7.195455,6.266364,5.244546,4.139091,2.838182,1.212727,-0.896364,-3.611818,0.420412,3904.666504,0.792037,2.860953,3.339087,0.207669,0.184521,0.21364,0.196632,0.113089,0.043897,0.00718,0.001119,688.843073,412042.6875,1,16,11,0,0
134,337684.336,439078.1276,338184.336,438578.1276,146.349695,157.199039,165.688079,27.642942,19.334167,15.900833,13.995,12.354167,10.738333,9.476667,8.478333,7.558333,6.724167,5.876667,4.984167,4.105,3.388333,2.7175,2.056667,1.328333,0.525,-0.424167,-1.579167,-3.206667,-6.6075,0.547183,5354.707733,0.510194,2.770528,1.686486,0.489293,0.101499,0.110429,0.099169,0.05603,0.018177,0.002135,0.000498,3688.985301,423759.7052,174.11264,176.177399,193.701675,27.635735,19.58,17.370001,16.440001,15.61,14.83,14.04,13.29,12.51,11.76,10.93,10.11,9.28,8.42,7.49,6.51,5.39,4.12,2.84,1.16,-0.93,-3.82,0.370828,4555.436035,0.796352,2.856379,3.184449,0.203352,0.153788,0.194165,0.203359,0.12428,0.038192,0,0,775.213928,412052.3743,1,12,1,0,0
135,337684.336,438578.1276,338184.336,438078.1276,114.212673,131.745049,127.592232,27.644513,13.375,8.795,4.91,3.225,2.42,1.845,1.38,0.985,0.63,0.29,-0.02,-0.35,-0.67,-1.04,-1.415,-1.845,-2.35,-2.965,-3.755,-4.8,-6.625,0.620381,842.489349,0.064634,2.325991,0.133656,0.935191,0.003701,0.007702,0.011013,0.005161,0,0,0,8037.521973,422628.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,0,0
136,337684.336,438078.1276,338184.336,437578.1276,177.063608,180.349776,197.586751,27.649737,20.5175,17.291875,15.524375,14.15875,13.0725,12.169375,11.341875,10.525,9.734375,8.945625,8.189375,7.4325,6.655625,5.846875,4.98875,4.061875,3.043125,1.845625,0.301875,-1.8525,-5.64875,0.321606,5334.496834,0.639894,2.782582,2.768518,0.359384,0.132873,0.165235,0.166569,0.099945,0.041987,0.011482,0.001781,2499.509932,423475.6392,169.670462,181.469847,191.950533,27.652431,22.27625,19.42875,17.7525,16.50125,15.51125,14.6625,13.90125,13.14625,12.45375,11.775,11.11125,10.40375,9.6025,8.73125,7.7475,6.5725,5.15375,3.56625,1.8225,-0.53375,-4.32125,0.961749,4788.850739,0.826034,2.898591,3.662269,0.173549,0.178683,0.217129,0.216798,0.137091,0.059557,0.012007,0.00053,669.610451,412102.2027,1,16,8,0,0
137,337684.336,437578.1276,338184.336,437078.1276,173.893349,177.661304,194.326405,27.651838,20.4275,16.5975,14.18,12.3975,10.9525,9.865,8.8975,7.9925,7.17,6.3975,5.66,4.9725,4.2675,3.49,2.6875,1.8175,0.88,-0.205,-1.57,-3.1525,-5.96,0.133663,4156.032516,0.481878,2.80907,1.708285,0.518053,0.068492,0.097771,0.112499,0.068751,0.024025,0.004306,0.000058,3488.351257,424035.2023,116.044846,131.331131,136.045898,27.647503,20,17.6,15.84,14.71,13.89,13.18,12.54,11.94,11.31,10.59,9.88,9.28,8.68,8.09,7.49,6.89,6.18,5.16,3.44,1.04,-1.91,0.924552,4065.406738,0.909073,2.749073,4.803084,0.090468,0.270323,0.354984,0.317832,0.125324,0.027315,0,0,269.582794,412157.8037,1,4,1,0,0
138,337684.336,437078.1276,338184.336,436578.1276,183.213867,195.016027,205.130878,27.656382,21.91125,18.66125,16.7375,15.08625,13.68,12.46,11.25,10.155,9.295,8.45125,7.605,6.82125,6.03875,5.27375,4.47125,3.61,2.65125,1.53375,0.3175,-1.47,-5.07,0.154323,5647.837158,0.680709,2.816973,2.748868,0.319181,0.163132,0.180551,0.154925,0.085118,0.03803,0.009219,0.000367,2004.156773,424030.2846,190.059909,196.912955,206.292546,27.65668,16.227,13.059,11.718,10.669,9.792,8.98,8.197,7.453,6.73,5.952,5.176,4.432,3.667,2.825,1.94,1.076,0.155,-0.863,-2.05,-3.737,-7.523,0.20968,5387.746283,0.430481,2.370953,1.523792,0.569382,0.063901,0.093462,0.098137,0.056433,0.022292,0.002484,0,5833.957733,412018.6404,1,8,10,0,0
139,337684.336,436578.1276,338184.336,436078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.835485,295.937673,317.708598,27.655643,20.866667,17.51,16.003333,14.613333,13.616666,12.766666,11.93,11.14,10.43,9.73,8.906667,8.013333,7.06,6.04,4.94,3.813333,2.766667,1.546667,0.063333,-1.983333,-6.923333,0.146322,8793.38623,0.719579,2.820769,2.933544,0.280186,0.154635,0.191675,0.195972,0.095806,0.019364,0.005874,0.000701,2326.956421,411908.3962,0,,3,0,0
140,337684.336,436078.1276,338184.336,435578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.398524,254.015675,267.487775,27.66073,17.085,13.784,12.32,11.238,10.354,9.59,8.874,8.201,7.534,6.855,6.13,5.385,4.594,3.744,2.852,1.904,0.874,-0.34,-1.796,-3.729,-7.921,0.073324,7783.940894,0.574748,2.616475,2.063468,0.42506,0.131548,0.14867,0.123953,0.055659,0.016606,0.002018,0.000013,4067.257214,411961.5195,0,,10,0,0
141,337684.336,435578.1276,338184.336,435078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.705376,182.642555,203.272705,27.672297,17.565,14.38,13.255,12.28,11.405,10.63,9.885,9.055,8.22,7.45,6.755,6.125,5.505,4.89,4.215,3.465,2.585,1.5,-0.225,-4.03,-12.41,0.370828,6115.534058,0.47945,2.605192,2.018352,0.520459,0.036132,0.091596,0.138728,0.097181,0.044988,0.013059,0.000053,4732.580444,411972.7671,0,,2,0,0
142,337684.336,435078.1276,338184.336,434578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.960971,210.751617,219.363974,27.666908,20.398,17.244,15.788,14.797,13.966,13.235,12.551,11.88,11.203,10.517,9.811,9.052,8.215,7.323,6.251,5.072,3.739,2.345,0.56,-1.633,-5.341,0.371282,6442.74375,0.714566,2.75862,3.093512,0.285308,0.137214,0.181968,0.198095,0.117383,0.040428,0.009692,0.002222,1846.85997,413639.6336,0,,10,0,0
